,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74
Trabalho Infantil,-0.052647738783393135,0.07132499897461453,0.05146113312442831,-0.05173974496739067,0.08047924770681035,0.12707086736744605,0.03700213406065945,0.022089660129604376,-0.11993485656534184,0.010225316587519755,0.05437054415313259,-0.10964340182688591,0.15805964146369425,0.11159102758466286,-0.35231537142722047,-0.07605631437552166,0.026831655476118932,0.4400469161853491,-0.20090824510600633,0.19772571471055517,-0.09303870343906759,0.0821601598965595,0.011598842131407945,0.05953190046005763,-0.2089764681545996,0.045685898655920765,0.009705848969916997,-0.3137234622207315,0.13348514969382438,-0.19038406751068382,0.060460386699437346,-0.03821027937874874,-0.024310046686011194,0.04533274695773934,-0.18740138347650342,0.09867151205590527,0.1453422193570298,-0.05538904335499295,0.05048321622117364,0.12298728978644392,-0.01862413052215154,0.3129136393559201,0.07001201442355151,0.1628921904327407,-0.04720037083055238,-0.004810787414108952,-0.017790252038896552,0.12911731098921794,0.002651358907054091,-0.008189110620956001,0.058135287510617875,0.04655362000904098,0.10670076107550097,0.04060425089667429,-0.048151789010644,0.03645889470586667,-0.00214587723882885,-0.0021497830821075453,-0.013046529480779886,0.05172844724431255,-0.026348602473094576,0.06775802195929607,0.020334519424247004,-0.0001527917266481646,-0.0001452473258031356,-2.7755575615628914e-16,-1.6653345369377348e-16,-1.0755285551056204e-16,-5.551115123125783e-17,4.440892098500626e-16,-1.3877787807814457e-16,2.96637714392034e-16,-1.0408340855860843e-16,0.0
Paridade de Gênero na Câmara Municipal,-0.021427145229737665,0.022743209872020845,0.0006231668075268352,-0.06703317325053527,-0.024535189607944593,0.053066684643772566,0.10995746076189127,0.1800864935079655,-0.1747150061695477,-0.19485059865785143,0.005856137796662938,-0.00919711831270868,0.21940197557974128,0.09266482816607852,-0.16736245970924188,0.01864001700641818,0.2826602686590579,0.05862229788847648,0.21950647401323498,-0.29846494928989975,-0.18426262000440852,0.01089200808940618,0.025545732765056672,-0.06337224050461507,0.18634654960234706,-0.022301729040204915,0.2006161195022289,0.41026785224295753,-0.13180506717979398,-0.2622545646554559,-0.04025705881387964,-0.04684234733254483,0.2587325300695471,-0.08678314250805041,-0.14699386093321337,-0.09641389274433515,0.13408191586643825,-0.07055826210641383,0.05879940952840127,0.0928894049360196,0.028173012609872837,0.029490419254702218,0.05013014630464653,0.042177275242956724,0.06262299875737541,-0.05203344872837107,-0.0065607336719592565,-0.007234968827393731,-0.104429370746675,-0.0414310485286455,-0.07138702719140008,-0.04076997266368575,-0.097308065978742,0.02641566882807562,-0.0834522948477803,-0.014485780699595462,0.08280729184777169,-0.05293289847136766,-0.005138239320371354,-0.013227944304795625,-0.0071614245846732955,-0.007054711226673088,-0.004785529106262329,0.001166510478733701,0.0004806858670419606,-7.771561172376096e-16,-1.4016565685892601e-15,4.85722573273506e-16,3.3306690738754696e-16,3.885780586188048e-16,-4.683753385137379e-17,1.1102230246251565e-16,3.0531133177191805e-16,1.3877787807814457e-17
Paridade de Negros na Câmara Municipal,0.027268048569813304,0.07288310112162416,0.034488790597830096,-0.11886639115987294,0.05999172336799506,-0.006265559327779361,0.20901978885100353,-0.03639123611385941,-0.0323323907436046,-0.06158900791122246,-0.07650454954867991,0.07124662855541593,0.09282669147636692,-0.07862594640378062,-0.17099581116552878,0.17627044495055488,0.01940446670382059,-0.10793959320687795,0.22130184491680308,0.47640398426127517,-0.2959431747195507,0.025031831326542665,0.08732749931481408,-0.12545639679449638,-0.041966656115934094,0.05383922902085578,0.1559440213254083,0.1269304860152618,0.25637612331208853,0.27095974042042503,0.10340995520637425,0.16693940212692948,0.16525486328049246,-0.07941521928799444,0.2070413288691549,0.017349397357641273,0.007648521392338875,0.04346151687185089,-0.011047020203318547,-0.1401492948932303,-0.05303815476603073,0.09459407659145458,0.08805941262455647,-0.1693382588493238,0.07053484893250123,-0.005925438837887348,0.06524365180428449,0.07955918215838043,0.05266702169880022,-0.12685840167540086,0.008010763076535532,0.14474751761716342,-0.0043767383155063205,-0.036553075372750446,0.10184145665221726,0.011664021915133174,-0.01689251397745199,0.007865313072331464,-0.024360191681945725,-0.03582450868244541,0.018549639165093765,0.01221402348370728,0.0025338565998809515,-0.002765190467719683,-0.0005153164127447672,2.914335439641036e-16,5.499073418846478e-16,-7.771561172376096e-16,1.1102230246251565e-16,0.0,-2.498001805406602e-16,1.8041124150158794e-16,-3.469446951953614e-16,1.457167719820518e-16
Violência contra Indígenas,-0.035172161144621315,-0.01649729445289523,-0.08262630557483663,0.04919100314464335,0.019788459968755452,0.058173367783235695,-0.12883397626413537,-0.1348829502022347,-0.11603868150631495,-0.12397410872842204,0.0033881332150422785,0.27058099257846124,0.1084811350489127,-0.2369800592230485,0.1467078606014228,0.07474239957598007,-0.020548564824576565,0.021537376081243134,-0.11799612282900097,0.4030977706229095,0.3162914024137288,0.047986265652457824,-0.2129414278072219,0.1249423374982083,0.15528967285882692,0.012641708091159581,-0.002340781020514153,0.17600952964618122,0.015733307229020638,-0.27980661053053524,0.1638824504027915,0.15251914752824688,0.07277600425168083,-0.1320675621616472,-0.20843071840054112,-0.05822697221508035,0.07185452682487943,-0.0779559889533804,0.08724369738949428,-0.003982627249874693,0.11286038999367493,0.06728132719648089,-0.057122113122873,-0.16931512346680674,0.05972830017293976,0.06129722254081597,-0.03780792096849561,-0.11176826637050766,0.013666255645562897,-0.030126234604951004,0.04031225551301394,-0.16410048824952184,0.05702685070817096,0.042834701266452904,-0.11385465401724197,0.06735882580009586,-0.12566912512176476,-0.020110623739143435,-0.00818189843680232,-0.004204020046315524,-0.024982534034517834,-0.032097346844098554,0.0032004345424503228,0.001932897333531719,0.0002163290057328876,6.83481049534862e-16,-5.620504062164855e-16,3.885780586188048e-16,-8.326672684688674e-17,-8.326672684688674e-16,-2.983724378680108e-16,-1.5265566588595902e-16,2.3592239273284576e-16,-8.326672684688674e-17
Violência contra Mulheres,0.09948373923076552,0.09908162806062282,-0.18098802865571514,-0.016558110127224388,-0.019423828886965446,0.26041457690682773,0.07547447544484812,-0.1965672995693621,-0.04838774235733009,0.12281257975972237,0.038791071332694556,0.09383272739574251,0.006398523159273376,0.017488396015787527,0.03856053244130125,0.05926689286110472,0.15906625862431883,0.14522011032364504,-0.03646038650659644,-0.15707515357929563,-0.167862045481609,-0.005043394870338766,-0.01563050734868947,0.069563866214982,0.007010398191390155,-0.06092104994855576,-0.04676931055036779,0.06790601168016268,-0.040240892966427466,0.04820766408312306,-0.19076940314624596,0.03956475281575653,-0.09053791481368323,0.27113026815635444,0.013746416796876978,-0.05605614782650456,-0.06748995397898012,0.08427443861284961,-0.00015399047021767698,0.025840567190537258,0.13077063281579304,-0.05507269794909769,0.3007394309723743,-0.19148493500972327,-0.0010849678382564842,0.018672801843591297,0.10787169029967864,-0.09986781901476137,0.3042701470950433,-0.15645099897140946,-0.029274465601219962,-0.10809589244053833,0.20899771569143216,0.0056251270033661335,0.04829430972233645,0.38232672897422443,-0.1729623269422419,-0.033874306473489144,-0.12188111208031892,0.01777361361059744,-0.07749949842264293,-0.014208860100977647,-0.051736891689464486,-0.0010909407615367697,0.0007122232615242377,-1.0824674490095276e-15,2.3592239273284576e-16,-3.469446951953614e-16,-3.608224830031759e-16,7.216449660063518e-16,6.245004513516506e-16,2.437286483747414e-16,-4.85722573273506e-16,2.220446049250313e-16
Violência contra Negros,0.03503458949562492,0.09151281880517166,-0.07236404589651611,0.07729809966963834,0.047856364379501456,0.3205808871518184,0.051652503021268045,-0.11676998870876829,-0.15219417911779176,0.1432044530819395,0.1892503856953293,0.019147882775298792,0.07243949757756439,0.13844689426671009,-0.1708918689681778,-0.16429709240994259,0.026990141730086015,-0.21728815395214524,0.09835315254944209,-0.03866294675779111,-0.10479747727759182,0.021400840555341,0.08267760251881238,0.008697267944835628,-0.154203680381147,0.10150867056594404,-0.1255760646663174,-0.0338063340149856,0.1725009554562626,-0.019162385868785894,0.058835853305841956,-0.10472635697098549,-0.0007175495889613012,-0.13575979192616666,-0.0302158373518418,-0.24544069416049952,-0.010581927969868614,-0.052339056890216194,0.09187408800338802,-0.13727666218339976,-0.055628310721156586,-0.18341832831316798,-0.31415462441652753,-0.1021551074076364,-0.03347718903413659,0.051456023375689365,-0.06578100366819208,0.018349059867282226,-0.02116748019366263,0.21929005399716983,0.0788270542565698,-0.20048832400464534,-0.14418504956923284,0.20502932677256938,0.015593778847179392,-0.008443845129862432,-0.2863757911281404,0.13903193456363275,0.007697768482402445,0.01942405276368246,0.013080037542434385,0.00465359783910084,-0.01636112318114064,-0.0003964082460187618,0.0003213360062500406,1.3322676295501878e-15,-8.049116928532385e-16,-6.106226635438361e-16,-4.996003610813204e-16,-1.5959455978986625e-15,-2.3592239273284576e-16,-2.498001805406602e-16,8.326672684688674e-17,-1.1102230246251565e-16
Empregados com Ensino Superior,0.12884948630349505,0.02997653003285358,-0.13593847354870683,-0.204343599213015,0.26799572024175433,0.13067869438249016,-0.04405140292163169,0.15481953009555097,0.1782843111704389,0.02437959753441748,0.06495961545170445,0.050300960968635185,-0.0795317017150385,-0.043537999330298525,-0.11505003720855343,-0.04076498795752628,-0.050394059459156176,-0.042574401835906356,0.05502369015783464,-0.009873561860113813,0.0645072377466282,-0.011636973939976508,-0.08803203608310936,0.07569246568145915,-0.03138159132181281,0.01567039399364172,0.023607427670513173,0.02768606182194967,-0.030681714730570547,0.011944434275386079,-0.061351560769106805,-0.023197493102331972,0.05921326050787591,-0.007403299704673599,0.012169416582164421,-0.018003191155498963,0.023225007257894392,0.036869846303920234,-0.07349492222841983,0.03179391433887098,0.0261659911596738,0.04770295403971271,0.034941968326500414,0.02615837432843679,0.005255643612429833,0.02475064977302658,-0.004052199440246623,-0.06587371872692332,-0.009129341809652816,0.05141558971925579,-0.023331824213119107,0.05086551027218727,0.03102726426691068,-0.020868270334776215,-0.03451051096055052,-0.01582226084498418,-0.047125053182600324,0.025079006719185365,-0.06013929517375868,0.035132924848410754,0.056837933225618614,-0.31924280114732817,0.6498806625277778,-0.38168434659904255,-0.015312797652061977,2.373101715136272e-15,-5.870304242705515e-15,4.6351811278100286e-15,-3.899658373995862e-15,-1.9068080447937064e-14,1.8818280267396403e-14,-5.6690763194922056e-15,-1.3357370765021415e-14,-3.469446951953614e-15
Mulheres Empregadas com Ensino Superior,0.11023129661025975,0.06044540160307715,-0.09958168585190005,-0.18448098043868205,0.26697050764293206,0.1304386298219826,-0.08178409047169355,0.18720714600121485,0.21440471329329747,0.04762276882589918,0.07143005049538087,0.07253597603471097,-0.11017390026885698,-0.023337940176801488,-0.13018490391816112,-0.015986162011484645,-0.09304523581812409,-0.05428951604684089,0.05820882100899858,0.027717314533433485,0.05076341108903021,-0.0028909439692108505,-0.09538173948450306,0.11614895696653721,-0.009204814215287425,-0.019298837685027083,0.008277884866424737,0.05020560258440464,-0.05461437058462751,-0.01567130907251643,-0.08235628632063494,-0.004263557822466235,0.06465659999305107,0.04162725969077748,0.019371180398260468,-0.04416496188512738,0.04012196579766558,-0.03120783496545697,-0.029981834852736547,0.06441757076937799,0.07858211495871122,0.039650101242765884,-0.06519256156324241,-0.00023429996237095407,0.08058743696777854,0.11549073445064889,0.006674821966603267,0.037261813013005074,-0.008581359631888705,-0.005961590406413798,0.04000672014689059,-0.00552806081918597,0.03971444671730734,-0.01711090603928143,0.078986688834212,-0.05640130017487982,0.09409889962456128,-0.02956523377011635,0.077743815127849,-0.031004656000548303,-0.03595435811344584,0.24465255046998693,-0.5873141171103359,-0.4273952569819896,-0.008630009485048086,3.2751579226442118e-15,-2.858824288409778e-15,-6.245004513516506e-16,-3.594347042223944e-15,-2.0067281170099704e-14,2.300937218535637e-14,-4.7878367936959876e-15,-1.2444906216657614e-14,-3.3341385208274232e-15
Nota Média no Enem,0.16191594135104223,-0.01264931681781219,-0.1355104713591968,-0.1181199613892513,-0.10237711244524383,-0.013767274425555883,0.06148465449109193,-0.10377121336723627,0.04779827797709433,-0.07692472510927986,0.028325699208213935,-0.01552367151183302,0.0390034970341049,-0.01460362870402381,0.21471169081216346,0.09891020186812143,-0.09146867544161504,0.02470942691298071,-0.11709042858337423,0.018645067945565863,0.004080188389967293,0.015081000759087285,0.21491387282373361,-0.0766294388044528,0.1444350552670512,0.16166372823993835,0.07941394266921706,-0.1673503906632509,0.013330236423730045,0.06471805787674162,0.022636203009980555,-0.11373425272944518,0.15036524092754466,-0.0004980062085932907,0.1502138407077283,-0.06577445111164273,0.4494157748636378,-0.040385020474964534,0.3082353047534194,0.09130175295231185,-0.11161429855164595,-0.1702250875797492,0.19228748849392147,0.05819111922846491,-0.2655102467356892,0.012672602873361846,0.061194201737526197,0.03063457962300289,-0.2754291317465313,0.02702582286672445,-0.026596466525456056,-0.18226125939547927,0.10044493199456864,-0.03887335509810104,0.010771080085272153,0.01995386612707961,-0.0865369482752551,0.016919107641177086,-0.023169937512497095,-0.020323082669166187,0.0329276560937804,0.036601919118393424,-0.018963790503268744,-0.16437503178404966,-0.004016705333779605,1.2490009027033011e-15,-1.9567680809018384e-15,9.020562075079397e-16,-2.2967738821932926e-15,-8.701372955499664e-15,8.909539772616881e-15,-2.3037127760972e-15,-5.2735593669694936e-15,-1.2351231148954867e-15
desmat_prop,-0.05180223745729776,0.17344897251768385,0.009834340722778986,-0.006060709075545859,-0.22878440666198627,0.08127707771254965,-0.02625032263788528,-0.030519513941195335,0.2538981145249389,-0.091126744032154,0.07932717954086915,0.003193312609967997,0.003866307540511649,-0.17240619550683958,-0.07470389749227772,-0.02268057017558938,0.15676043357141312,-0.002920191027125473,0.14605140464177002,0.13755569051036473,-0.09477141539088431,-0.1634125391999045,0.12467773570274415,-0.1019757635055311,0.1586896496926162,0.12282538616788166,0.09040606841696826,-0.12087626203779324,-0.14481645906010132,0.026565476091061514,-0.22607084349036732,-0.035764640424807356,-0.11545520778911454,0.0186885352469002,-0.11095765858877436,0.12969250211970515,-0.13841181960339355,-0.2041337136236518,-0.053182791175169865,0.09120417036909365,0.07607063536455468,0.13691282951075168,-0.11360226333254152,-0.11700001816784453,-0.22521009611082654,-0.0773186405749319,-0.02124901119043314,-0.2677328030433803,-0.084884905618514,0.07599832884234013,0.05052939228631133,0.057146191799759785,0.09155838474645714,0.11197150519831242,0.045203081053435866,-0.11324419873470067,-0.2022413244362561,-0.2105588216209615,0.2753887693566258,0.10259156596041201,0.0642208827410496,0.05099788401549622,0.019608546649613944,0.001356760844178219,-0.0007435848123680117,-1.7763568394002505e-15,1.7208456881689926e-15,1.249000902703301e-16,-9.992007221626409e-16,-8.604228440844963e-16,1.3600232051658168e-15,5.551115123125783e-17,1.942890293094024e-16,-2.498001805406602e-16
